neighbourhood_name,common_name,n,frequency
SHAUGHNESSY,JAPANESE SNOWBELL,145,0.020687687259238124
SHAUGHNESSY,JAPANESE STEWARTIA,27,0.0038521900413753746
SHAUGHNESSY,JAPANESE ZELKOVA,8,0.0011413896418889999
SHAUGHNESSY,JOSEPH ROCK MOUNTAIN ASH,1,1.4267370523612499e-4
SHAUGHNESSY,KARPICK RED MAPLE,1,1.4267370523612499e-4
SHAUGHNESSY,KATSURA TREE,96,0.013696675702667999
SHAUGHNESSY,KOBUS MAGNOLIA,118,0.016835497217862747
SHAUGHNESSY,KOREAN MOUNTAIN ASH,1,1.4267370523612499e-4
SHAUGHNESSY,KWANZAN FLOWERING CHERRY,379,0.05407333428449137
SHAUGHNESSY,LAVALLEI HYBRID HAWTHORN,75,0.010700527892709373
SHAUGHNESSY,LAWSON CYPRESS/PORT ORFORD CED,25,0.0035668426309031246
SHAUGHNESSY,LEPRECHAUN ASH,3,4.2802111570837496e-4
SHAUGHNESSY,LITTLE LEAF LINDEN,13,0.0018547581680696248
SHAUGHNESSY,LITTLE-LEAF LINDEN,33,0.0047082322727921245
SHAUGHNESSY,LONDON PLANE TREE,210,0.029961478099586245
SHAUGHNESSY,MAGNOLIA 'GALAXY',6,8.560422314167499e-4
SHAUGHNESSY,MAGNOLIA 'VICTORIA',1,1.4267370523612499e-4
SHAUGHNESSY,MAGNOLIA SPECIES,3,4.2802111570837496e-4
SHAUGHNESSY,MAGNOLIA WADA'S MEMORY,4,5.706948209444999e-4
SHAUGHNESSY,MANCHURIAN CHERRY,2,2.8534741047224997e-4
SHAUGHNESSY,MANGLETIA,1,1.4267370523612499e-4
SHAUGHNESSY,MAPLE SPECIES,19,0.0027108003994863747
SHAUGHNESSY,MAZZARD CHERRY,17,0.0024254529890141248
SHAUGHNESSY,MONKEY PUZZLE TREE,1,1.4267370523612499e-4
SHAUGHNESSY,MORAINE HONEYLOCUST,2,2.8534741047224997e-4
SHAUGHNESSY,MORGAN RED MAPLE,11,0.0015694107575973748
SHAUGHNESSY,MOUNTAIN BLACK HEMLOCK,1,1.4267370523612499e-4
SHAUGHNESSY,NIGHT PURPLE LEAF PLUM,157,0.022399771722071624
SHAUGHNESSY,NOOTKA CYPRESS,3,4.2802111570837496e-4
SHAUGHNESSY,NORTHWOOD RED MAPLE,19,0.0027108003994863747
SHAUGHNESSY,NORWAY MAPLE,779,0.11114281637894136
SHAUGHNESSY,NORWAY SPRUCE,3,4.2802111570837496e-4
SHAUGHNESSY,NORWEGIAN SUNSET MAPLE,5,7.133685261806249e-4
SHAUGHNESSY,OAK SPECIES,1,1.4267370523612499e-4
SHAUGHNESSY,OCTOBER GLORY RED MAPLE,30,0.0042802111570837496
SHAUGHNESSY,OHIO BUCKEYE,2,2.8534741047224997e-4
SHAUGHNESSY,ORANGEBARK STEWARTIA,4,5.706948209444999e-4
SHAUGHNESSY,ORIENTAL PLANE TREE,2,2.8534741047224997e-4
SHAUGHNESSY,OSAKAZUKI JAPANESE MAPLE,2,2.8534741047224997e-4
SHAUGHNESSY,PACIFIC DOGWOOD,34,0.0048509059780282495
SHAUGHNESSY,PACIFIC SUNSET MAPLE,93,0.013268654586959623
SHAUGHNESSY,PANACEK MAPLE,1,1.4267370523612499e-4
SHAUGHNESSY,PAPER BIRCH,9,0.0012840633471251249
SHAUGHNESSY,PAPERBARK MAPLE,7,9.98715936652875e-4
SHAUGHNESSY,PATMORE ASH,15,0.0021401055785418748
SHAUGHNESSY,PAUL'S SCARLET HAWTHORN,4,5.706948209444999e-4
SHAUGHNESSY,PERE DAVIDS MAPLE,1,1.4267370523612499e-4
SHAUGHNESSY,PERSIAN IRONWOOD,58,0.00827507490369525
SHAUGHNESSY,PIN CHERRY,8,0.0011413896418889999
SHAUGHNESSY,PIN OAK,5,7.133685261806249e-4
SHAUGHNESSY,PINE SPECIES,3,4.2802111570837496e-4
SHAUGHNESSY,PINK KOUSA DOGWOOD,1,1.4267370523612499e-4
SHAUGHNESSY,PINK PERFECTION CHERRY,4,5.706948209444999e-4
SHAUGHNESSY,PISSARD PLUM,459,0.06548723070338136
SHAUGHNESSY,PRAIRIE FIRE CRABAPPLE,2,2.8534741047224997e-4
SHAUGHNESSY,PRINCETON GOLD MAPLE,80,0.011413896418889999
SHAUGHNESSY,PURPLE CATALPA,1,1.4267370523612499e-4
SHAUGHNESSY,PURPLE DAWYCK BEECH,1,1.4267370523612499e-4
SHAUGHNESSY,PURPLE FOUNTAIN BEECH,1,1.4267370523612499e-4
SHAUGHNESSY,PURPLE HAZE JAPANESE PLUM,2,2.8534741047224997e-4
SHAUGHNESSY,PURPLE LEAF SYCAMORE MAPLE,10,0.0014267370523612499
SHAUGHNESSY,PURPLE NORWAY MAPLE,3,4.2802111570837496e-4
SHAUGHNESSY,PURPLE PLUM,5,7.133685261806249e-4
SHAUGHNESSY,PYRAMIDAL ARBORVITAE,3,4.2802111570837496e-4
SHAUGHNESSY,PYRAMIDAL EUROPEAN BIRCH,4,5.706948209444999e-4
SHAUGHNESSY,PYRAMIDAL EUROPEAN HORNBEAM,53,0.007561706377514624
SHAUGHNESSY,QUEEN ELIZABETH MAPLE,55,0.007847053787986873
SHAUGHNESSY,QUEEN ELIZABETH NORWAY MAPLE,3,4.2802111570837496e-4
SHAUGHNESSY,RANCHO SARGENT CHERRY,7,9.98715936652875e-4
SHAUGHNESSY,RED ALDER,2,2.8534741047224997e-4
SHAUGHNESSY,RED CAUCASIAN MAPLE,19,0.0027108003994863747
SHAUGHNESSY,RED JAPANESE MAPLE,9,0.0012840633471251249
SHAUGHNESSY,RED JEWEL CRABAPPLE,4,5.706948209444999e-4
SHAUGHNESSY,RED MAPLE,20,0.0028534741047224997
SHAUGHNESSY,RED OAK,14,0.00199743187330575
SHAUGHNESSY,RED RAGE TUPELO,1,1.4267370523612499e-4
SHAUGHNESSY,RED SHINE MAPLE,2,2.8534741047224997e-4
SHAUGHNESSY,RED SUNSET RED MAPLE,49,0.006991011556570124
SHAUGHNESSY,REDBUD CRABAPPLE,80,0.011413896418889999
SHAUGHNESSY,REDLEAF BEECH,2,2.8534741047224997e-4
SHAUGHNESSY,ROSE OF SHARON,7,9.98715936652875e-4
SHAUGHNESSY,ROYAL SPLENDOR CRABAPPLE,1,1.4267370523612499e-4
SHAUGHNESSY,ROYALTY CRABAPPLE,1,1.4267370523612499e-4
SHAUGHNESSY,RUBY RED HORSECHESTNUT,66,0.009416464545584249
SHAUGHNESSY,SAUCER MAGNOLIA,1,1.4267370523612499e-4
SHAUGHNESSY,SAWARA FALSECYPRESS,14,0.00199743187330575
SHAUGHNESSY,SAWTOOTH OAK,19,0.0027108003994863747
SHAUGHNESSY,SCARLET MAPLE FRANK JR,4,5.706948209444999e-4
SHAUGHNESSY,SCARLET OAK,2,2.8534741047224997e-4
SHAUGHNESSY,SCHUBERT CHOKECHERRY,1,1.4267370523612499e-4
SHAUGHNESSY,SCHWEDLER NORWAY MAPLE,6,8.560422314167499e-4
SHAUGHNESSY,SCOTCH PINE,8,0.0011413896418889999
SHAUGHNESSY,SCOTS ELM,20,0.0028534741047224997
SHAUGHNESSY,SEIBOLDI CHERRY,6,8.560422314167499e-4
SHAUGHNESSY,SHADEMASTER HONEYLOCUST,21,0.0029961478099586247
SHAUGHNESSY,SHIROFUGEN CHERRY,16,0.0022827792837779998
SHAUGHNESSY,SHIROTAE(MT FUJI) CHERRY,11,0.0015694107575973748
SHAUGHNESSY,SHORE PINE,10,0.0014267370523612499
SHAUGHNESSY,SIBERIAN ELM,3,4.2802111570837496e-4
SHAUGHNESSY,SILVER LINDEN,5,7.133685261806249e-4
SHAUGHNESSY,SILVER MAPLE,25,0.0035668426309031246
SHAUGHNESSY,SILVER VARIEGATED NORWAY MAPLE,16,0.0022827792837779998
SHAUGHNESSY,SITKA SPRUCE,1,1.4267370523612499e-4
SHAUGHNESSY,SNAKEBARK MAPLE,2,2.8534741047224997e-4
SHAUGHNESSY,SNOW GOOSE CHERRY,1,1.4267370523612499e-4
SHAUGHNESSY,SNOWBIRD HAWTHORN,2,2.8534741047224997e-4
SHAUGHNESSY,SNOWCLOUD CRABAPPLE,3,4.2802111570837496e-4
SHAUGHNESSY,SNOWCONE JAPANESE SNOWBELL,5,7.133685261806249e-4
SHAUGHNESSY,SOUTHERN BEECH,1,1.4267370523612499e-4
SHAUGHNESSY,SPANISH CHESTNUT,14,0.00199743187330575
SHAUGHNESSY,STELLAR PINK DOGWOOD,1,1.4267370523612499e-4
SHAUGHNESSY,SUGAR MAPLE,21,0.0029961478099586247
SHAUGHNESSY,SUMMIT ASH,7,9.98715936652875e-4
SHAUGHNESSY,SUNBURST HONEYLOCUST,5,7.133685261806249e-4
SHAUGHNESSY,SUPERFORM NORWAY MAPLE,39,0.0055642745042088744
SHAUGHNESSY,SUSAN MAGNOLIA,3,4.2802111570837496e-4
SHAUGHNESSY,SYCAMORE MAPLE,113,0.016122128691682124
SHAUGHNESSY,TCHONOSKI CRABAPPLE,2,2.8534741047224997e-4
SHAUGHNESSY,THORNLESS COCKSPUR HAWTHORN,20,0.0028534741047224997
SHAUGHNESSY,THORNLESS HONEYLOCUST,58,0.00827507490369525
SHAUGHNESSY,THUNDERCLOUD PURPLE PLUM,16,0.0022827792837779998
SHAUGHNESSY,TOBA HAWTHORN,3,4.2802111570837496e-4
SHAUGHNESSY,TREE LILAC,15,0.0021401055785418748
SHAUGHNESSY,TRICOLOR BEECH,1,1.4267370523612499e-4
SHAUGHNESSY,TULIPTREE,5,7.133685261806249e-4
SHAUGHNESSY,TUPELO,9,0.0012840633471251249
SHAUGHNESSY,UKON JAPANESE CHERRY,3,4.2802111570837496e-4
SHAUGHNESSY,UMBRELLA CATALPA,1,1.4267370523612499e-4
SHAUGHNESSY,UMBRELLA PINE,2,2.8534741047224997e-4
SHAUGHNESSY,UPRIGHT PERSIAN IRONWOOD,2,2.8534741047224997e-4
SHAUGHNESSY,VANDERWOLFS PINE,2,2.8534741047224997e-4
SHAUGHNESSY,VANESSA PERSIAN IRONWOOD,7,9.98715936652875e-4
SHAUGHNESSY,VAUGHN HAWTHORN,2,2.8534741047224997e-4
SHAUGHNESSY,VILLAGE GREEN ZELKOVA,9,0.0012840633471251249
SHAUGHNESSY,WASHINGTON HAWTHORN,37,0.0052789270937366245
SHAUGHNESSY,WEEPING CUTLEAF BIRCH,6,8.560422314167499e-4
SHAUGHNESSY,WEEPING HIGAN CHERRY,1,1.4267370523612499e-4
SHAUGHNESSY,WESTERN CATALPA,9,0.0012840633471251249
SHAUGHNESSY,WESTERN HEMLOCK,9,0.0012840633471251249
SHAUGHNESSY,WESTERN RED CEDAR,65,0.009273790840348123
SHAUGHNESSY,WESTOFF'S GLORIE EUROPEAN ASH,4,5.706948209444999e-4
SHAUGHNESSY,WHITCOMB CHERRY,6,8.560422314167499e-4
SHAUGHNESSY,WHITE ASH,11,0.0015694107575973748
SHAUGHNESSY,WHITE BEAM MOUNTAIN ASH,3,4.2802111570837496e-4
SHAUGHNESSY,WHITE FIR,2,2.8534741047224997e-4
SHAUGHNESSY,WHITE HIMALAYAN BIRCH,3,4.2802111570837496e-4
SHAUGHNESSY,WHITE SPRUCE,3,4.2802111570837496e-4
SHAUGHNESSY,WILD CHERRY,3,4.2802111570837496e-4
SHAUGHNESSY,WILLOW OAK,6,8.560422314167499e-4
SHAUGHNESSY,WORPLESDON SWEETGUM,89,0.012697959766015123
SHAUGHNESSY,YOSHINO CHERRY,7,9.98715936652875e-4
SHAUGHNESSY,YULAN MAGNOLIA,11,0.0015694107575973748
SOUTH CAMBIE,AKEBONO FLOWERING CHERRY,72,0.02153754113072091
SOUTH CAMBIE,ALLGOLD EUROPEAN ASH,1,2.991325157044571e-4
SOUTH CAMBIE,AMANOGAWA JAPANESE CHERRY,1,2.991325157044571e-4
SOUTH CAMBIE,AMERICAN ELM,91,0.027221058929105594
SOUTH CAMBIE,AMERICAN FILBERT,1,2.991325157044571e-4
SOUTH CAMBIE,AMERICAN HORNBEAM,1,2.991325157044571e-4
SOUTH CAMBIE,AMERICAN MOUNTAIN ASH,8,0.0023930601256356566
SOUTH CAMBIE,AMERICAN SWEETGUM,16,0.004786120251271313
SOUTH CAMBIE,AMUR CORKTREE,3,8.973975471133712e-4
SOUTH CAMBIE,APPRICOT PLUM,1,2.991325157044571e-4
SOUTH CAMBIE,ARISTOCRAT PEAR,1,2.991325157044571e-4
SOUTH CAMBIE,ARMSTRONG RED MAPLE,14,0.004187855219862399
SOUTH CAMBIE,ASH SPECIES,1,2.991325157044571e-4
SOUTH CAMBIE,AUSTRIAN PINE,3,8.973975471133712e-4
SOUTH CAMBIE,AUTUMN APPLAUSE ASH,19,0.005683517798384685
SOUTH CAMBIE,AUTUMN BLAZE RED MAPLE,34,0.01017050553395154
SOUTH CAMBIE,AUTUMN FLAME RED MAPLE,21,0.006281782829793599
SOUTH CAMBIE,AUTUMN HIGAN CHERRY,1,2.991325157044571e-4
SOUTH CAMBIE,BAILEY SELECT CHOKECHERRY,1,2.991325157044571e-4
SOUTH CAMBIE,BALD CYPRESS,3,8.973975471133712e-4
SOUTH CAMBIE,BASSWOOD,21,0.006281782829793599
SOUTH CAMBIE,BERGESON ASH,8,0.0023930601256356566
SOUTH CAMBIE,BIGLEAF LINDEN,2,5.982650314089142e-4
SOUTH CAMBIE,BIGLEAF MAPLE,2,5.982650314089142e-4
SOUTH CAMBIE,BLACK LOCUST,3,8.973975471133712e-4
SOUTH CAMBIE,BLACK WALNUT,6,0.0017947950942267424
SOUTH CAMBIE,BLOODGOOD PLANE TREE,24,0.0071791803769069695
SOUTH CAMBIE,BOWHALL RED MAPLE,87,0.026024528866287765
SOUTH CAMBIE,BRANDON ELM,25,0.007478312892611427
SOUTH CAMBIE,BRANDYWINE RED MAPLE,6,0.0017947950942267424
SOUTH CAMBIE,BUR OAK,4,0.0011965300628178283
SOUTH CAMBIE,CALLERY PEAR,1,2.991325157044571e-4
SOUTH CAMBIE,CAPITAL PEAR,1,2.991325157044571e-4
SOUTH CAMBIE,CARDINAL ROYAL MOUNTAIN ASH,7,0.0020939276099311995
SOUTH CAMBIE,CAUCASIAN ASH,6,0.0017947950942267424
SOUTH CAMBIE,CAUCASIAN MAPLE,4,0.0011965300628178283
SOUTH CAMBIE,CAUCASIAN WING NUT,1,2.991325157044571e-4
SOUTH CAMBIE,CEDAR SPECIES,2,5.982650314089142e-4
SOUTH CAMBIE,CELESTIAL SHADOW DOGWOOD,2,5.982650314089142e-4
SOUTH CAMBIE,CHANTICLEER PEAR,7,0.0020939276099311995
SOUTH CAMBIE,"CHERRY, PLUM OR PEACH SPECIES",7,0.0020939276099311995
SOUTH CAMBIE,CHINA GIRL DOGWOOD,3,8.973975471133712e-4
SOUTH CAMBIE,CHINESE KOUSA DOGWOOD,4,0.0011965300628178283
SOUTH CAMBIE,COLORADO BLUE SPRUCE,1,2.991325157044571e-4
SOUTH CAMBIE,COLORADO SPRUCE,4,0.0011965300628178283
SOUTH CAMBIE,COLUMNAR NORWAY MAPLE,15,0.004486987735566856
SOUTH CAMBIE,COMMOM CHOKECHERRY,2,5.982650314089142e-4
SOUTH CAMBIE,COMMON APPLE,9,0.0026921926413401138
SOUTH CAMBIE,COMMON HORSECHESTNUT,22,0.006580915345498056
SOUTH CAMBIE,CONQUEST MAPLE,2,5.982650314089142e-4
SOUTH CAMBIE,CORNELIAN CHERRY,2,5.982650314089142e-4
SOUTH CAMBIE,CRIMEAN LINDEN,61,0.01824708345797188
SOUTH CAMBIE,CRIMSON SUNSET MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,DAWN REDWOOD,31,0.00927310798683817
SOUTH CAMBIE,DAWYCK'S BEECH,32,0.009572240502542627
SOUTH CAMBIE,DEBORAH NORWAY MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,DEODAR CEDAR,20,0.005982650314089142
SOUTH CAMBIE,DOGWOOD SPECIES,1,2.991325157044571e-4
SOUTH CAMBIE,DOUGLAS FIR,16,0.004786120251271313
SOUTH CAMBIE,DOUGLAS HAWTHORN,1,2.991325157044571e-4
SOUTH CAMBIE,DOVE OR HANDKERCHIEF TREE,7,0.0020939276099311995
SOUTH CAMBIE,DOWNY HAWTHORN,3,8.973975471133712e-4
SOUTH CAMBIE,EASTERN REDBUD,4,0.0011965300628178283
SOUTH CAMBIE,EDDIES WHITE WONDER DOGWOOD,29,0.008674842955429255
SOUTH CAMBIE,EMERALD QUEEN NORWAY MAPLE,5,0.0014956625785222854
SOUTH CAMBIE,ENGLISH ELM,20,0.005982650314089142
SOUTH CAMBIE,ENGLISH HAWTHORN,11,0.003290457672749028
SOUTH CAMBIE,ENGLISH HOLLY,9,0.0026921926413401138
SOUTH CAMBIE,ENGLISH OAK,6,0.0017947950942267424
SOUTH CAMBIE,ENGLISH WALNUT,2,5.982650314089142e-4
SOUTH CAMBIE,EUROPEAN ASH,19,0.005683517798384685
SOUTH CAMBIE,EUROPEAN BEECH,35,0.010469638049655998
SOUTH CAMBIE,EUROPEAN BIRDCHERRY,1,2.991325157044571e-4
SOUTH CAMBIE,EUROPEAN LARCH,3,8.973975471133712e-4
SOUTH CAMBIE,EUROPEAN WHITE BIRCH,21,0.006281782829793599
SOUTH CAMBIE,EVERGREEN OAK,1,2.991325157044571e-4
SOUTH CAMBIE,FAIRVIEW NORWAY MAPLE,2,5.982650314089142e-4
SOUTH CAMBIE,FERNLEAF BEECH,1,2.991325157044571e-4
SOUTH CAMBIE,FERNLEAF COPPER BEECH,1,2.991325157044571e-4
SOUTH CAMBIE,FLOWERING ASH,18,0.0053843852826802275
SOUTH CAMBIE,FLOWERING DOGWOOD,3,8.973975471133712e-4
SOUTH CAMBIE,FRANZ FONTAINE HORNBEAM,6,0.0017947950942267424
SOUTH CAMBIE,FREEMAN'S S.S. MAPLE,73,0.021836673646425366
SOUTH CAMBIE,FULLMOON MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,GIANT DOGWOOD,1,2.991325157044571e-4
SOUTH CAMBIE,GIANT SEQUOIA,15,0.004486987735566856
SOUTH CAMBIE,GINKGO OR MAIDENHAIR TREE,3,8.973975471133712e-4
SOUTH CAMBIE,GLOBE CATALPA,1,2.991325157044571e-4
SOUTH CAMBIE,GLOBEHEAD NORWAY MAPLE,15,0.004486987735566856
SOUTH CAMBIE,GOLD LEAF BLACK LOCUST,1,2.991325157044571e-4
SOUTH CAMBIE,GOLDEN BEECH,11,0.003290457672749028
SOUTH CAMBIE,GOLDEN DAWYCK BEECH,29,0.008674842955429255
SOUTH CAMBIE,GOLDEN WHITEBEAM,14,0.004187855219862399
SOUTH CAMBIE,GRAND FIR,3,8.973975471133712e-4
SOUTH CAMBIE,GRAY POPLAR,1,2.991325157044571e-4
SOUTH CAMBIE,GREEN ASH,11,0.003290457672749028
SOUTH CAMBIE,GREEN COLUMN BLACK MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,GREEN PILLAR PIN OAK,8,0.0023930601256356566
SOUTH CAMBIE,HALKA HONEYLOCUST,2,5.982650314089142e-4
SOUTH CAMBIE,HARDY RUBBER TREE,6,0.0017947950942267424
SOUTH CAMBIE,HARVEST ORANGE JPN MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,HEDGE MAPLE,38,0.01136703559676937
SOUTH CAMBIE,HIGAN CHERRY,9,0.0026921926413401138
SOUTH CAMBIE,HUGARIAN OAK,1,2.991325157044571e-4
SOUTH CAMBIE,INGES RUBY VASE IRONWOOD,2,5.982650314089142e-4
SOUTH CAMBIE,IVY-LEAVED MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,JAPANESE CRYPTOMERIA,4,0.0011965300628178283
SOUTH CAMBIE,JAPANESE DOGWOOD,25,0.007478312892611427
SOUTH CAMBIE,JAPANESE FLOWERING CHERRY,23,0.006880047861202512
SOUTH CAMBIE,JAPANESE FLOWERING CRABAPPLE,66,0.019742746036494167
SOUTH CAMBIE,JAPANESE MAPLE,5,0.0014956625785222854
SOUTH CAMBIE,JAPANESE SNOWBELL,36,0.010768770565360455
SOUTH CAMBIE,JAPANESE STEWARTIA,9,0.0026921926413401138
SOUTH CAMBIE,JAPANESE ZELKOVA,1,2.991325157044571e-4
SOUTH CAMBIE,KARPICK RED MAPLE,3,8.973975471133712e-4
SOUTH CAMBIE,KATSURA TREE,26,0.007777445408315884
SOUTH CAMBIE,KENTUCKY COFFEETREE,1,2.991325157044571e-4
SOUTH CAMBIE,KOBUS MAGNOLIA,57,0.017050553395154055
SOUTH CAMBIE,KWANZAN FLOWERING CHERRY,246,0.07358659886329644
SOUTH CAMBIE,LAVALLEI HYBRID HAWTHORN,26,0.007777445408315884
SOUTH CAMBIE,LAWSON CYPRESS/PORT ORFORD CED,20,0.005982650314089142
SOUTH CAMBIE,LEPRECHAUN ASH,1,2.991325157044571e-4
SOUTH CAMBIE,LITTLE-LEAF LINDEN,1,2.991325157044571e-4
SOUTH CAMBIE,LONDON PLANE TREE,21,0.006281782829793599
SOUTH CAMBIE,LUCAS COLUMNAR HORNBEAM,1,2.991325157044571e-4
SOUTH CAMBIE,MAGNOLIA 'GALAXY',1,2.991325157044571e-4
SOUTH CAMBIE,MAGNOLIA 'VULCAN',3,8.973975471133712e-4
SOUTH CAMBIE,MAGNOLIA 'YELLOW BIRD',1,2.991325157044571e-4
SOUTH CAMBIE,MAGNOLIA WADA'S MEMORY,2,5.982650314089142e-4
SOUTH CAMBIE,MANGLETIA,1,2.991325157044571e-4
SOUTH CAMBIE,MAPLE SPECIES,2,5.982650314089142e-4
SOUTH CAMBIE,MAZZARD CHERRY,11,0.003290457672749028
SOUTH CAMBIE,MORAINE HONEYLOCUST,9,0.0026921926413401138
SOUTH CAMBIE,MORGAN RED MAPLE,2,5.982650314089142e-4
SOUTH CAMBIE,NIGHT PURPLE LEAF PLUM,79,0.02363146874065211
SOUTH CAMBIE,NOOTKA CYPRESS,2,5.982650314089142e-4
SOUTH CAMBIE,NORTHWOOD RED MAPLE,12,0.0035895901884534847
SOUTH CAMBIE,NORWAY MAPLE,206,0.06162129823511816
SOUTH CAMBIE,NORWAY SPRUCE,4,0.0011965300628178283
SOUTH CAMBIE,NORWEGIAN SUNSET MAPLE,5,0.0014956625785222854
SOUTH CAMBIE,OAK SPECIES,1,2.991325157044571e-4
SOUTH CAMBIE,OCTOBER GLORY RED MAPLE,26,0.007777445408315884
SOUTH CAMBIE,ORANGEBARK STEWARTIA,3,8.973975471133712e-4
SOUTH CAMBIE,OSAKAZUKI JAPANESE MAPLE,7,0.0020939276099311995
SOUTH CAMBIE,PACIFIC DOGWOOD,51,0.01525575830092731
SOUTH CAMBIE,PACIFIC SUNSET MAPLE,52,0.015554890816631767
SOUTH CAMBIE,PANACEK MAPLE,16,0.004786120251271313
SOUTH CAMBIE,PAPER BIRCH,3,8.973975471133712e-4
SOUTH CAMBIE,PAPERBARK MAPLE,31,0.00927310798683817
SOUTH CAMBIE,PATMORE ASH,59,0.01764881842656297
SOUTH CAMBIE,PERSIAN IRONWOOD,4,0.0011965300628178283
SOUTH CAMBIE,PIN OAK,17,0.00508525276697577
SOUTH CAMBIE,PINE SPECIES,3,8.973975471133712e-4
SOUTH CAMBIE,PINK KOUSA DOGWOOD,10,0.002991325157044571
SOUTH CAMBIE,PISSARD PLUM,112,0.03350284175889919
SOUTH CAMBIE,POINTED LEAF MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,PONDEROSA PINE,3,8.973975471133712e-4
SOUTH CAMBIE,PRAIRIE FIRE CRABAPPLE,29,0.008674842955429255
SOUTH CAMBIE,PRINCETON GOLD MAPLE,65,0.01944361352078971
SOUTH CAMBIE,PURPLE DAWYCK BEECH,3,8.973975471133712e-4
SOUTH CAMBIE,PURPLE FOUNTAIN BEECH,1,2.991325157044571e-4
SOUTH CAMBIE,PURPLE LEAF SYCAMORE MAPLE,8,0.0023930601256356566
SOUTH CAMBIE,PURPLE LIKIANG SPRUCE,2,5.982650314089142e-4
SOUTH CAMBIE,PURPLE NORWAY MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,PURPLE PLUM,4,0.0011965300628178283
SOUTH CAMBIE,PURPLE ROBE LOCUST,1,2.991325157044571e-4
SOUTH CAMBIE,PYRAMIDAL EUROPEAN HORNBEAM,65,0.01944361352078971
SOUTH CAMBIE,QUEEN ELIZABETH MAPLE,49,0.014657493269518396
SOUTH CAMBIE,RAYWOOD ASH,34,0.01017050553395154
SOUTH CAMBIE,RED CAUCASIAN MAPLE,10,0.002991325157044571
SOUTH CAMBIE,RED MAPLE,41,0.01226443314388274
SOUTH CAMBIE,RED OAK,2,5.982650314089142e-4
SOUTH CAMBIE,RED SHINE MAPLE,4,0.0011965300628178283
SOUTH CAMBIE,REDBUD CRABAPPLE,45,0.013460963206700568
SOUTH CAMBIE,ROSE OF SHARON,1,2.991325157044571e-4
SOUTH CAMBIE,ROUND LEAF BEECH,2,5.982650314089142e-4
SOUTH CAMBIE,ROYAL RED NORWAY MAPLE,6,0.0017947950942267424
SOUTH CAMBIE,ROYALTY CRABAPPLE,2,5.982650314089142e-4
SOUTH CAMBIE,RUBY RED HORSECHESTNUT,1,2.991325157044571e-4
SOUTH CAMBIE,RUGGED RIDGE MIYABE MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,SARGENT FLOWERING CHERRY,1,2.991325157044571e-4
SOUTH CAMBIE,SASKATOON BERRY,2,5.982650314089142e-4
SOUTH CAMBIE,SAWARA FALSECYPRESS,5,0.0014956625785222854
SOUTH CAMBIE,SAWTOOTH OAK,16,0.004786120251271313
SOUTH CAMBIE,SCHUBERT CHOKECHERRY,2,5.982650314089142e-4
SOUTH CAMBIE,SCOTCH PINE,7,0.0020939276099311995
SOUTH CAMBIE,SCOTS ELM,18,0.0053843852826802275
SOUTH CAMBIE,SEIBOLDI CHERRY,10,0.002991325157044571
SOUTH CAMBIE,SERBIAN SPRUCE,13,0.003888722704157942
SOUTH CAMBIE,SHADEMASTER HONEYLOCUST,2,5.982650314089142e-4
SOUTH CAMBIE,SHIROFUGEN CHERRY,6,0.0017947950942267424
SOUTH CAMBIE,SHIROTAE(MT FUJI) CHERRY,8,0.0023930601256356566
SOUTH CAMBIE,SILVER VARIEGATED NORWAY MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,SINGLE SEED HAWTHORN,11,0.003290457672749028
SOUTH CAMBIE,SKYLINE HONEYLOCUST,13,0.003888722704157942
SOUTH CAMBIE,SMOOTHLEAF ELM,1,2.991325157044571e-4
SOUTH CAMBIE,SNAKEBARK MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,SNOW GOOSE CHERRY,9,0.0026921926413401138
SOUTH CAMBIE,SNOWBIRD HAWTHORN,3,8.973975471133712e-4
SOUTH CAMBIE,SNOWCONE JAPANESE SNOWBELL,3,8.973975471133712e-4
SOUTH CAMBIE,SOUTHERN MAGNOLIA,11,0.003290457672749028
SOUTH CAMBIE,STELLAR PINK DOGWOOD,1,2.991325157044571e-4
SOUTH CAMBIE,SUMMIT ASH,3,8.973975471133712e-4
SOUTH CAMBIE,SUNBURST HONEYLOCUST,4,0.0011965300628178283
SOUTH CAMBIE,SUPERFORM NORWAY MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,SYCAMORE MAPLE,19,0.005683517798384685
SOUTH CAMBIE,TAIJA JAPANESE MAPLE,1,2.991325157044571e-4
SOUTH CAMBIE,THORNLESS COCKSPUR HAWTHORN,4,0.0011965300628178283
SOUTH CAMBIE,THORNLESS HONEYLOCUST,29,0.008674842955429255
SOUTH CAMBIE,TOBA HAWTHORN,30,0.008973975471133712
SOUTH CAMBIE,TREE LILAC,5,0.0014956625785222854
